Number,Transaction,DateTime,Empty
2435,Utica Comets lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2436,Bridgeport Islanders lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2437,Both New York Rangers and Hartford Wolf Pack lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2438,Lehigh Valley Phantoms lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2439,Wilkes-Barre/Scranton Penguins lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2440,Coachella Valley Firebirds lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2441,Springfield Thunderbirds lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2442,Toronto Marlies lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2443,Abbotsford Canucks lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2444,Henderson Silver Knights lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2445,Washington Capitals lines for next game are empty. Current rosters/lines are not erased.,2025-08-16 3:42:48 AM,
2446,Website Output Automatically,2025-08-16 3:42:48 AM,
2447,Website Output Manually,2025-08-17 12:01:12 AM,
2448,Website Output Manually,2025-08-17 6:17:00 AM,
2449,Website Output Manually,2025-08-17 6:18:46 AM,
2450,Do Not Required Login to access Web Client and Upload Lines Function Option Activated,2025-08-17 6:25:07 AM,
2451,Website Output Manually,2025-08-17 6:25:39 AM,
2452,Columbus Blue Jackets roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2025-08-17 7:14:29 AM,
2453,Sean Kuraly of Columbus Blue Jackets was sent to pro.,2025-08-17 7:14:29 AM,
2454,Auto Roster Partial Function has been run for Columbus Blue Jackets.,2025-08-17 7:14:29 AM,
2455,Auto Lines Function has been run for Columbus Blue Jackets.,2025-08-17 7:14:29 AM,
2456,Use Date instead of Now for Age Calculation Option Activated,2025-08-17 7:14:43 AM,
2457,Use Date instead of Now for Age Calculation Date was set to 2025-09-17,2025-08-17 7:14:45 AM,
2458,Use Date instead of Now for Age Calculation Date was set to 2025-10-17,2025-08-17 7:14:46 AM,
2459,Use Date instead of Now for Age Calculation Date was set to 2025-10-07,2025-08-17 7:14:50 AM,
2460,Do Not Required Login to access Web Client and Upload Lines Function Option Activated,2025-08-17 7:15:11 AM,
2461,Free Agent : Use Date instead of Now for Age Calculation Option Activated,2025-08-17 7:15:28 AM,
2462,Free Agent : Use Date instead of Now for Age Calculation Date was set to 2025-07-17,2025-08-17 7:15:31 AM,
2463,Free Agent : Use Date instead of Now for Age Calculation Date was set to 2025-06-17,2025-08-17 7:15:31 AM,
2464,Free Agent : Use Date instead of Now for Age Calculation Date was set to 2025-07-17,2025-08-17 7:15:32 AM,
2465,Free Agent : Use Date instead of Now for Age Calculation Date was set to 2025-08-17,2025-08-17 7:15:32 AM,
2466,Free Agent : Use Date instead of Now for Age Calculation Date was set to 2025-09-17,2025-08-17 7:15:32 AM,
2467,Free Agent : Use Date instead of Now for Age Calculation Date was set to 2025-10-17,2025-08-17 7:15:33 AM,
2468,Free Agent : Use Date instead of Now for Age Calculation Date was set to 2025-10-07,2025-08-17 7:15:35 AM,
2469,Website Output Manually,2025-08-17 7:16:16 AM,
2470,Do Not Required Login to access Web Client and Upload Lines Function Option Activated,2025-08-17 10:57:55 AM,
2471,Website Output Manually,2025-08-17 10:59:47 AM,
2472,Do Not Required Login to access Web Client and Upload Lines Function Option Activated,2025-08-17 11:06:55 AM,
2473,Website Output Manually,2025-08-17 11:23:41 AM,
2474,Website Output Manually,2025-08-17 11:37:27 AM,
2475,Do Not Required Login to access Web Client and Upload Lines Function Option Activated,2025-08-17 11:39:11 AM,
2476,Website Output Manually,2025-08-17 11:39:43 AM,
2477,Do Not Required Login to access Web Client and Upload Lines Function Option Activated,2025-08-17 11:40:49 AM,
2478,Website Output Manually,2025-08-17 11:41:22 AM,
2479,Website Output Manually,2025-08-17 11:45:10 AM,
2480,New Record for Team's Most Penalties Minutes (14) in 1 Game for Buffalo Sabres!,2025-08-18 6:00:26 PM,
2481,Pro Game #39 - Cale Makar from Colorado Avalanche has scored a Hat Trick!,2025-08-18 6:00:26 PM,
2482,New Record for Team's Most Goals (8) in 1 Game for Colorado Avalanche!,2025-08-18 6:00:26 PM,
2483,New Record for Team's Most Assists (12) in 1 Game for Colorado Avalanche!,2025-08-18 6:00:26 PM,
2484,New Record for Team's Most Points (20) in 1 Game for Colorado Avalanche!,2025-08-18 6:00:26 PM,
2485,David Pastrnak from Boston Bruins is injured from Exhaustion.,2025-08-18 6:00:26 PM,
2486,Elias Lindholm from Boston Bruins is injured from Exhaustion.,2025-08-18 6:00:26 PM,
2487,New Record for Team's Most Shots (42) in 1 Game for Tampa Bay Lightning!,2025-08-18 6:00:26 PM,
2488,New Record for Team's Most Shots Blocked (16) in 1 Game for Tampa Bay Lightning!,2025-08-18 6:00:26 PM,
2489,New Record for Team's Most Hits (28) in 1 Game for Tampa Bay Lightning!,2025-08-18 6:00:26 PM,
2490,New Record for Team's Most Goals (5) in 1 Game for Nashville Predators!,2025-08-18 6:00:27 PM,
2491,New Record for Team's Most Assists (8) in 1 Game for Nashville Predators!,2025-08-18 6:00:27 PM,
2492,New Record for Team's Most Points (13) in 1 Game for Nashville Predators!,2025-08-18 6:00:27 PM,
2493,New Record for Team's Most Shots (32) in 1 Game for Nashville Predators!,2025-08-18 6:00:27 PM,
2494,New Record for Team's Most Goals (5) in 1 Game for New York Islanders!,2025-08-18 6:00:27 PM,
2495,New Record for Team's Most Assists (7) in 1 Game for New York Islanders!,2025-08-18 6:00:27 PM,
2496,New Record for Team's Most Points (12) in 1 Game for New York Islanders!,2025-08-18 6:00:27 PM,
2497,New Record for Team's Most Shots Blocked (12) in 1 Game for Winnipeg Jets!,2025-08-18 6:00:27 PM,
2498,New Record for Team's Most Penalties Minutes (12) in 1 Game for Winnipeg Jets!,2025-08-18 6:00:27 PM,
2499,New Record for Team's Most Penalties Minutes (14) in 1 Game for Detroit Red Wings!,2025-08-18 6:00:27 PM,
2500,New Record for Team's Most Hits (23) in 1 Game for Detroit Red Wings!,2025-08-18 6:00:27 PM,
2501,New Record for Team's Most Shots Blocked (10) in 1 Game for Philadelphia Flyers!,2025-08-18 6:00:27 PM,
2502,New Record for Team's Most Penalties Minutes (12) in 1 Game for Philadelphia Flyers!,2025-08-18 6:00:27 PM,
2503,New Record for Team's Most Hits (17) in 1 Game for Philadelphia Flyers!,2025-08-18 6:00:27 PM,
2504,New Record for Team's Most Shots Blocked (12) in 1 Game for Columbus Blue Jackets!,2025-08-18 6:00:27 PM,
2505,New Record for Team's Most Shots (33) in 1 Game for New Jersey Devils!,2025-08-18 6:00:27 PM,
2506,Pro Game #46 - Quinn Hughes from Vancouver Canucks has scored a Hat Trick!,2025-08-18 6:00:27 PM,
2507,New Record for Team's Most Hits (23) in 1 Game for Vancouver Canucks!,2025-08-18 6:00:27 PM,
2508,New Record for Team's Most Goals (4) in 1 Game for St. Louis Blues!,2025-08-18 6:00:27 PM,
2509,New Record for Team's Most Points (9) in 1 Game for St. Louis Blues!,2025-08-18 6:00:27 PM,
2510,New Record for Team's Most Shots Blocked (12) in 1 Game for St. Louis Blues!,2025-08-18 6:00:27 PM,
2511,New Record for Team's Most Assists (10) in 1 Game for Minnesota Wild!,2025-08-18 6:00:27 PM,
2512,New Record for Team's Most Points (16) in 1 Game for Minnesota Wild!,2025-08-18 6:00:27 PM,
2513,New Record for Team's Most Penalties Minutes (10) in 1 Game for Minnesota Wild!,2025-08-18 6:00:27 PM,
2514,New Record for Team's Most Shots (38) in 1 Game for Los Angeles Kings!,2025-08-18 6:00:27 PM,
2515,New Record for Team's Most Hits (23) in 1 Game for Utah Mammoth!,2025-08-18 6:00:27 PM,
2516,Last 7 Days Pro Star : 1 - Sam Reinhart of Florida Panthers (7-7-14) / 2 - Cale Makar of Colorado Avalanche (7-7-14) / 3 - Carter Verhaeghe of Florida Panthers (5-8-13),2025-08-18 6:00:27 PM,
2517,Last 7 Days Farm Star : 1 - Albert Johansson of Grand Rapids Griffins (24-14-38) / 2 - Elmer Soderblom of Grand Rapids Griffins (15-19-34) / 3 - Ross Johnston of San Diego Gulls (16-6-22),2025-08-18 6:00:27 PM,
2518,Both Boston Bruins and Providence Bruins lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2519,Buffalo Sabres lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2520,Chicago Blackhawks lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2521,Colorado Avalanche lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2522,Columbus Blue Jackets lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2523,Texas Stars lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2524,Detroit Red Wings lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2525,Florida Panthers lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2526,Los Angeles Kings lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2527,Minnesota Wild lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2528,Both Nashville Predators and Milwaukee Admirals lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2529,New Jersey Devils lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2530,Both New York Islanders and Bridgeport Islanders lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2531,Ottawa Senators lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2532,Philadelphia Flyers lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2533,Wilkes-Barre/Scranton Penguins lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2534,San Jose Barracuda lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2535,St. Louis Blues lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2536,Tampa Bay Lightning lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2537,Toronto Maple Leafs lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2538,Both Utah Mammoth and Tucson Roadrunners lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2539,Vancouver Canucks lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2540,Henderson Silver Knights lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2541,Hershey Bears lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2542,Both Winnipeg Jets and Manitoba Moose lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:27 PM,
2543,Farm Game #44 - Phillip Di Giuseppe from Abbotsford Canucks has scored a Hat Trick!,2025-08-18 6:00:28 PM,
2544,Farm Game #44 - Nils Aman from Abbotsford Canucks has scored a Hat Trick!,2025-08-18 6:00:28 PM,
2545,Farm Game #45 - Nathan Walker from Springfield Thunderbirds has scored a Hat Trick!,2025-08-18 6:00:28 PM,
2546,Farm Game #45 - Game Misconduct to Unknown Player,2025-08-18 6:00:28 PM,
2547,Farm Game #45 - Game Misconduct to Unknown Player,2025-08-18 6:00:28 PM,
2548,Farm Game #45 - Game Misconduct to Unknown Player,2025-08-18 6:00:28 PM,
2549,Farm Game #46 - Uvis Balinskis from Jacksonville Barons has scored a Hat Trick!,2025-08-18 6:00:28 PM,
2550,Farm Game #46 - Nicholas Robertson from Toronto Marlies has scored a Hat Trick!,2025-08-18 6:00:28 PM,
2551,Farm Game #46 - Game Misconduct to Unknown Player,2025-08-18 6:00:28 PM,
2552,Farm Game #46 - Game Misconduct to Unknown Player,2025-08-18 6:00:28 PM,
2553,Pro Game #49 - John Tavares from Toronto Maple Leafs has scored a Hat Trick!,2025-08-18 6:00:28 PM,
2554,New Record for Team's Most Hits (21) in 1 Game for Toronto Maple Leafs!,2025-08-18 6:00:28 PM,
2555,Filip Forsberg from Nashville Predators is injured from Exhaustion.,2025-08-18 6:00:28 PM,
2556,Game 50 - Christian Dvorak from Montreal Canadiens is injured  (Bruised Left Leg) and is out for 4 days.,2025-08-18 6:00:28 PM,
2557,New Record for Team's Most Penalties Minutes (10) in 1 Game for Seattle Kraken!,2025-08-18 6:00:28 PM,
2558,New Record for Team's Most Hits (23) in 1 Game for Seattle Kraken!,2025-08-18 6:00:28 PM,
2559,J.T. Miller from New York Rangers is injured from Exhaustion.,2025-08-18 6:00:28 PM,
2560,New Record for Team's Most Hits (25) in 1 Game for New York Rangers!,2025-08-18 6:00:28 PM,
2561,Pro Game #51 - Leon Draisaitl from Edmonton Oilers has scored a Hat Trick!,2025-08-18 6:00:28 PM,
2562,New Record for Team's Most Goals (10) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2563,New Record for Team's Most Assists (19) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2564,New Record for Team's Most Points (29) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2565,New Record for Team's Most Goals (10) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2566,New Record for Team's Most Assists (19) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2567,New Record for Team's Most Points (29) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2568,New Record for Team's Most Shots (34) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2569,New Record for Team's Most Shots Blocked (15) in 1 Game for Edmonton Oilers!,2025-08-18 6:00:28 PM,
2570,New Record for Team's Most Goals (7) in 1 Game for Washington Capitals!,2025-08-18 6:00:28 PM,
2571,New Record for Team's Most Points (18) in 1 Game for Washington Capitals!,2025-08-18 6:00:28 PM,
2572,New Record for Team's Most Assists (10) in 1 Game for Tampa Bay Lightning!,2025-08-18 6:00:28 PM,
2573,New Record for Team's Most Points (15) in 1 Game for Tampa Bay Lightning!,2025-08-18 6:00:28 PM,
2574,New Record for Team's Most Penalties Minutes (14) in 1 Game for Tampa Bay Lightning!,2025-08-18 6:00:28 PM,
2575,New Record for Team's Most Hits (29) in 1 Game for Calgary Flames!,2025-08-18 6:00:29 PM,
2576,Pro Game #54 - Wyatt Johnston from Dallas Stars has scored a Hat Trick!,2025-08-18 6:00:29 PM,
2577,New Record for Team's Most Goals (7) in 1 Game for Dallas Stars!,2025-08-18 6:00:29 PM,
2578,New Record for Team's Most Assists (10) in 1 Game for Dallas Stars!,2025-08-18 6:00:29 PM,
2579,New Record for Team's Most Points (17) in 1 Game for Dallas Stars!,2025-08-18 6:00:29 PM,
2580,New Record for Team's Most Shots Blocked (18) in 1 Game for Dallas Stars!,2025-08-18 6:00:29 PM,
2581,New Record for Team's Most Hits (23) in 1 Game for Dallas Stars!,2025-08-18 6:00:29 PM,
2582,New Record for Team's Most Shots Blocked (18) in 1 Game for San Jose Sharks!,2025-08-18 6:00:29 PM,
2583,New Record for Team's Most Penalties Minutes (8) in 1 Game for San Jose Sharks!,2025-08-18 6:00:29 PM,
2584,New Record for Team's Most Hits (28) in 1 Game for San Jose Sharks!,2025-08-18 6:00:29 PM,
2585,New Record for Team's Most Shots (33) in 1 Game for Carolina Hurricanes!,2025-08-18 6:00:29 PM,
2586,New Record for Team's Most Penalties Minutes (8) in 1 Game for Carolina Hurricanes!,2025-08-18 6:00:29 PM,
2587,New Record for Player (Radko Gudas) Most Penalties Minutes (17) in 1 Game!,2025-08-18 6:00:29 PM,
2588,New Record for Team's Most Penalties Minutes (27) in 1 Game for Anaheim Ducks!,2025-08-18 6:00:29 PM,
2589,New Record for Team's Most Goals (5) in 1 Game for Anaheim Ducks!,2025-08-18 6:00:29 PM,
2590,New Record for Team's Most Assists (9) in 1 Game for Anaheim Ducks!,2025-08-18 6:00:29 PM,
2591,New Record for Team's Most Points (14) in 1 Game for Anaheim Ducks!,2025-08-18 6:00:29 PM,
2592,New Record for Team's Most Penalties Minutes (27) in 1 Game for Anaheim Ducks!,2025-08-18 6:00:29 PM,
2593,New Record for Team's Most Goals (7) in 1 Game for Pittsburgh Penguins!,2025-08-18 6:00:29 PM,
2594,New Record for Team's Most Assists (13) in 1 Game for Pittsburgh Penguins!,2025-08-18 6:00:29 PM,
2595,New Record for Team's Most Points (20) in 1 Game for Pittsburgh Penguins!,2025-08-18 6:00:29 PM,
2596,New Record for Team's Most Hits (19) in 1 Game for Pittsburgh Penguins!,2025-08-18 6:00:29 PM,
2597,Pro Game #56 - Game Misconduct to Radko Gudas,2025-08-18 6:00:29 PM,
2598,Both Anaheim Ducks and San Diego Gulls lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2599,Rochester Americans lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2600,Both Calgary Flames and Calgary Wranglers lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2601,Carolina Hurricanes lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2602,Rockford IceHogs lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2603,Colorado Eagles lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2604,Cleveland Monsters lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2605,Dallas Stars lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
2606,Grand Rapids Griffins lines for next game are empty. Current rosters/lines are not erased.,2025-08-18 6:00:29 PM,
